scope	left	right	gene	left_guides	right_guides	left_lfc	right_lfc	delta_lfc	left_fdr	right_fdr	left_rank	right_rank	left_call_0_05	right_call_0_05	left_distance_from_0_05	right_distance_from_0_05
native_workflow	joint_best	actual_ReCo	FASN	4	4	-1.6758	-1.8763	-0.20050000000000012	0.109288	0.04957	1442.0	1137.0	0	1	0.059287999999999993	0.0004299999999999998
native_workflow	joint_best	actual_ReCo	FEN1	3	3	-2.9297	-2.9964	-0.06669999999999998	0.047949	0.052807	1172.0	1247.0	1	0	0.002051000000000004	0.002806999999999997
native_workflow	joint_best	actual_ReCo	GTF2A1	4	4	-1.5818	-1.5431	0.03870000000000018	0.045551	0.051488	1066.0	1154.0	1	0	0.0044490000000000016	0.0014879999999999963
native_workflow	joint_best	actual_ReCo	GTF2H4	4	4	-2.2095	-2.0755	0.1339999999999999	0.043206	0.053232	1044.0	1177.0	1	0	0.006794000000000001	0.0032319999999999988
native_workflow	joint_best	actual_ReCo	HIST1H2BN	4	4	-2.9364	-2.8989	0.03750000000000009	0.049062	0.057983	1100.0	1211.0	1	0	0.0009380000000000013	0.007982999999999997
native_workflow	joint_best	actual_ReCo	HIST2H3C	4	4	-2.8271	-2.8596	-0.03249999999999975	0.113865	0.036374	1476.0	1005.0	0	1	0.06386499999999999	0.013626000000000006
native_workflow	joint_best	actual_ReCo	HIST2H3D	3	3	-3.775	-3.7563	0.01869999999999994	0.113735	0.032597	1572.0	1036.0	0	1	0.063735	0.017403000000000002
native_workflow	joint_best	actual_ReCo	HMGB1	4	4	-2.8922	-3.2445	-0.35230000000000006	0.046197	0.065778	1072.0	1272.0	1	0	0.003803000000000001	0.015778
native_workflow	joint_best	actual_ReCo	HNRNPL	4	4	-2.971	-2.9024	0.0686	0.040385	0.053185	1013.0	1176.0	1	0	0.009615000000000005	0.0031850000000000003
native_workflow	joint_best	actual_ReCo	IFNA14	4	4	-1.4254	-1.7458	-0.3204	0.049732	0.059555	1108.0	1223.0	1	0	0.00026800000000000435	0.009554999999999994
native_workflow	joint_best	actual_ReCo	INTS4	4	4	-2.5204	-2.4445	0.07589999999999986	0.050533	0.041474	1126.0	1063.0	0	1	0.0005329999999999988	0.008526000000000006
